save_name,freq_slice,time_center,dm_center,time_left,dm_left
00968.npy,2,-1.0,-1.0,-1.0,-1.0
00969.npy,0,4062.9,219.93,3237.44,335.26
00969.npy,1,4058.71,219.74,3195.21,342.38
00969.npy,2,-1.0,-1.0,-1.0,-1.0
00970.npy,0,7263.06,228.37,6472.91,353.63
00970.npy,1,7261.49,228.38,6411.31,358.31
00970.npy,2,7262.45,228.21,6776.18,355.2
00971.npy,0,674.66,220.09,307.7,276.74
00971.npy,1,190.5,219.24,67.69,237.47
00971.npy,1,681.77,222.12,328.67,266.26
00971.npy,2,-1.0,-1.0,-1.0,-1.0
00972.npy,0,6249.89,227.76,5830.8,318.09
00972.npy,1,6299.17,220.71,5764.07,307.47
00972.npy,2,6250.27,228.1,5987.14,323.57
00973.npy,0,5933.86,220.54,5102.62,363.52
00973.npy,1,5977.17,220.03,4989.27,374.46
00973.npy,2,5974.35,219.66,5504.73,355.42
00974.npy,0,7466.6,219.87,6856.95,294.84
00974.npy,1,7463.96,219.8,6821.69,299.63
00974.npy,2,-1.0,-1.0,-1.0,-1.0
00975.npy,0,1254.7,219.99,405.0,330.95
00975.npy,1,1253.98,219.96,387.21,334.87
00975.npy,2,-1.0,-1.0,-1.0,-1.0
00976.npy,0,6247.44,220.97,5236.88,320.08
00976.npy,1,6244.36,221.45,5202.31,325.63
00976.npy,2,-1.0,-1.0,-1.0,-1.0
00977.npy,0,2395.22,219.55,2183.72,273.91
00977.npy,1,2396.09,220.31,2061.21,275.74
00977.npy,2,2400.03,220.35,2247.15,280.16
00978.npy,0,8020.83,220.02,7851.94,314.35
00978.npy,1,7970.22,227.97,7764.07,327.71
00978.npy,2,8023.47,219.9,7862.6,328.99
00979.npy,0,6753.92,229.01,5974.52,402.35
00979.npy,1,6695.95,236.5,5775.13,395.28
00979.npy,2,6759.13,220.65,6134.11,425.48
00980.npy,0,1699.07,221.25,1063.65,299.26
00980.npy,1,1700.94,220.87,996.03,316.07
00980.npy,2,-1.0,-1.0,-1.0,-1.0
00981.npy,0,7077.86,220.11,6543.29,301.65
00981.npy,1,7076.53,220.1,6458.67,313.5
00981.npy,2,7135.81,220.19,6842.27,308.8
00982.npy,0,7203.02,220.88,6672.09,288.57
00982.npy,1,7205.36,220.5,6619.77,295.51
00982.npy,2,-1.0,-1.0,-1.0,-1.0
00983.npy,0,5604.62,220.55,5467.29,314.35
00983.npy,1,-1.0,-1.0,-1.0,-1.0
00983.npy,2,5601.57,228.31,5442.35,349.24
00984.npy,0,5737.24,220.11,5120.97,292.84
00984.npy,1,5731.09,220.85,4962.37,319.06
00984.npy,2,-1.0,-1.0,-1.0,-1.0
00985.npy,0,2279.53,220.84,1912.49,287.13
00985.npy,1,2273.24,220.92,1925.86,272.08
00985.npy,2,2273.84,220.05,2022.25,307.03
00986.npy,0,5210.88,219.91,4479.28,301.52
00986.npy,1,5218.92,219.54,4398.03,311.18
00986.npy,2,-1.0,-1.0,-1.0,-1.0
00987.npy,0,912.05,222.12,551.27,247.07
00987.npy,1,912.05,214.45,612.68,247.07
00987.npy,2,-1.0,-1.0,-1.0,-1.0
00988.npy,0,2658.18,219.81,2205.19,285.43
00988.npy,1,2658.26,219.66,2116.75,306.1
00988.npy,1,3173.9,219.86,2814.35,275.59
00988.npy,2,2655.76,219.77,2455.16,275.96
00989.npy,0,1772.31,221.13,989.56,319.19
00989.npy,1,1764.09,220.2,896.7,331.51
00989.npy,2,-1.0,-1.0,-1.0,-1.0
00990.npy,0,3302.14,220.32,2910.18,259.04
00990.npy,1,3302.09,219.99,2796.34,270.97
00990.npy,2,-1.0,-1.0,-1.0,-1.0
00991.npy,0,-1.0,-1.0,-1.0,-1.0
00991.npy,1,-1.0,-1.0,-1.0,-1.0
00991.npy,2,-1.0,-1.0,-1.0,-1.0
00992.npy,0,1315.11,227.29,884.13,274.27
00992.npy,1,1382.95,220.22,813.68,278.23
00992.npy,2,-1.0,-1.0,-1.0,-1.0
00993.npy,0,2089.63,220.61,1339.78,356.13
00993.npy,1,2091.15,220.68,1246.56,361.13
00993.npy,2,2138.51,212.47,1736.26,327.24
00994.npy,0,415.49,219.95,167.28,273.36
00994.npy,1,360.27,220.08,205.24,258.78
00994.npy,2,-1.0,-1.0,-1.0,-1.0
00995.npy,0,1324.21,220.96,1036.92,346.76
00995.npy,1,1325.92,228.02,864.06,308.46
00995.npy,2,1319.21,220.91,1042.1,354.8
00996.npy,0,4313.42,227.19,3537.78,369.22
00996.npy,1,4314.29,227.26,3463.71,368.9
00996.npy,2,4316.95,220.28,3842.33,350.47
00997.npy,0,-1.0,-1.0,-1.0,-1.0
00997.npy,1,7515.27,219.62,7206.34,279.7
00997.npy,2,-1.0,-1.0,-1.0,-1.0
00998.npy,0,6884.71,220.65,6526.85,268.6
00998.npy,1,6886.91,220.54,6490.13,268.28
00998.npy,2,-1.0,-1.0,-1.0,-1.0
00999.npy,0,7262.21,227.7,6858.7,301.9
00999.npy,1,7265.06,227.51,6834.23,298.8
00999.npy,2,7273.41,220.11,7118.77,276.52
01000.npy,0,6236.5,228.04,6080.82,279.5
01000.npy,1,-1.0,-1.0,-1.0,-1.0
01000.npy,2,6237.89,220.91,6109.95,296.58
01001.npy,0,6899.34,216.37,6500.19,254.75
01001.npy,1,6886.46,219.99,6524.15,258.67
01001.npy,2,-1.0,-1.0,-1.0,-1.0
01002.npy,0,5211.31,219.16,4812.82,280.29
01002.npy,1,5156.76,220.98,4571.47,309.35
01002.npy,2,-1.0,-1.0,-1.0,-1.0
01003.npy,0,6889.36,220.55,6484.7,262.78
01003.npy,1,6883.51,220.36,6468.84,264.85
01003.npy,2,-1.0,-1.0,-1.0,-1.0
01004.npy,0,5159.78,221.26,4794.31,272.01
01004.npy,1,5100.69,228.56,4599.37,305.58
01004.npy,2,-1.0,-1.0,-1.0,-1.0
01005.npy,0,-1.0,-1.0,-1.0,-1.0
01005.npy,1,3583.3,220.2,3345.35,250.91
01005.npy,2,-1.0,-1.0,-1.0,-1.0
01006.npy,0,7521.1,217.33,7206.38,257.62
01006.npy,1,7511.8,219.68,7146.14,273.58
01006.npy,2,-1.0,-1.0,-1.0,-1.0
01007.npy,0,651.06,221.16,328.67,257.62
01007.npy,1,680.14,219.16,301.86,259.86
01007.npy,2,-1.0,-1.0,-1.0,-1.0
01008.npy,0,5976.7,219.99,5169.86,352.27
01008.npy,1,5981.36,219.8,5029.77,363.08
01008.npy,2,5973.84,220.36,5569.26,338.95
01009.npy,0,7459.85,220.46,6767.53,302.83
01009.npy,1,7461.78,220.55,6765.02,305.15
01009.npy,2,-1.0,-1.0,-1.0,-1.0
01010.npy,0,1311.85,213.11,349.77,329.34
01010.npy,1,1311.67,212.99,340.29,333.47
01010.npy,2,-1.0,-1.0,-1.0,-1.0
01011.npy,0,6245.62,220.58,5429.16,293.85
01011.npy,1,6243.67,220.42,5362.67,303.72
01011.npy,2,-1.0,-1.0,-1.0,-1.0
01012.npy,0,8022.49,220.52,7851.62,307.23
01012.npy,1,7975.41,228.09,7763.2,321.09
01012.npy,2,8018.27,220.88,7850.3,327.95
01013.npy,0,6756.32,228.89,5994.6,380.54
01013.npy,1,6751.42,235.62,5860.33,374.75
01013.npy,2,6759.57,220.83,6183.18,408.65
01014.npy,0,1698.75,220.25,1178.08,276.75
01014.npy,1,1699.3,220.72,1101.28,291.12
01014.npy,2,-1.0,-1.0,-1.0,-1.0
01015.npy,0,7072.59,220.37,6658.44,284.69
01015.npy,1,7076.73,220.34,6560.62,300.38
01015.npy,2,-1.0,-1.0,-1.0,-1.0
01016.npy,0,7198.08,220.37,6817.01,273.06
01016.npy,1,7137.24,227.59,6741.99,283.82
01016.npy,2,-1.0,-1.0,-1.0,-1.0
01017.npy,0,5730.79,220.15,5083.99,299.03
01017.npy,1,5731.62,221.0,4980.09,317.51
01017.npy,2,-1.0,-1.0,-1.0,-1.0
01018.npy,0,2277.1,213.12,1885.41,273.74
01018.npy,1,2271.43,219.19,1817.28,284.13
01018.npy,2,2215.04,219.31,2053.35,276.91
01019.npy,0,5213.37,219.68,4587.43,282.46
01019.npy,1,5159.97,221.07,4452.7,295.0
01019.npy,2,-1.0,-1.0,-1.0,-1.0
01020.npy,0,904.37,222.12,574.3,245.15
01020.npy,1,881.34,220.2,581.98,246.11
01020.npy,2,-1.0,-1.0,-1.0,-1.0
01021.npy,0,2656.69,219.84,2316.6,263.39
01021.npy,1,2655.25,219.55,2327.88,265.04
01021.npy,2,-1.0,-1.0,-1.0,-1.0
01022.npy,0,1820.64,219.58,1207.46,282.34
01022.npy,1,1825.34,219.98,1042.96,310.68
01022.npy,2,-1.0,-1.0,-1.0,-1.0
01023.npy,0,3300.63,219.49,2966.56,256.56
01023.npy,1,3300.08,219.69,2864.89,266.92
01023.npy,2,-1.0,-1.0,-1.0,-1.0
01024.npy,0,1315.04,227.87,669.01,291.63
01024.npy,1,1249.25,235.69,538.05,304.59
01024.npy,2,-1.0,-1.0,-1.0,-1.0
01025.npy,0,2088.81,220.46,1347.11,347.94
01025.npy,1,2086.97,220.0,1307.65,348.83
01025.npy,2,2092.9,220.07,1715.51,320.45
01026.npy,0,1373.09,227.36,1054.22,324.87
01026.npy,1,-1.0,-1.0,-1.0,-1.0
01026.npy,2,1371.61,220.58,999.19,332.44
01027.npy,0,4321.4,221.51,3731.19,322.5
01027.npy,1,4322.14,221.48,3636.52,329.07
01027.npy,2,4312.83,220.75,4090.39,296.07
01028.npy,0,5158.53,220.79,4670.58,275.69
01028.npy,1,5158.42,221.08,4583.18,287.85
01028.npy,2,5019.86,220.75,4845.88,285.52
01029.npy,0,3683.28,219.92,3323.87,260.78
01029.npy,1,3677.5,219.61,3222.99,267.59
01029.npy,2,-1.0,-1.0,-1.0,-1.0
01030.npy,0,1626.38,212.89,1274.02,266.46
01030.npy,1,1629.23,213.14,1271.45,270.36
01030.npy,2,-1.0,-1.0,-1.0,-1.0
01031.npy,0,6945.09,219.85,6618.75,256.21
01031.npy,1,6888.0,220.5,6489.58,262.99
01031.npy,2,-1.0,-1.0,-1.0,-1.0
01032.npy,0,5851.49,219.14,5280.46,275.75
01032.npy,1,5799.87,220.58,5141.37,288.78
01032.npy,2,-1.0,-1.0,-1.0,-1.0
01033.npy,0,1190.79,220.58,910.96,271.81
01033.npy,1,1188.27,220.52,866.23,278.3
01033.npy,1,7647.24,212.07,7302.05,259.42
01033.npy,2,-1.0,-1.0,-1.0,-1.0
01034.npy,0,2021.33,220.51,1542.17,298.44
01034.npy,1,2020.28,220.62,1471.23,300.77
01034.npy,2,2016.56,220.93,1737.65,308.99
01035.npy,0,2276.36,220.2,1534.34,293.67
01035.npy,1,2271.7,220.72,1476.04,301.25
01035.npy,2,-1.0,-1.0,-1.0,-1.0
01036.npy,0,7592.24,220.26,7342.72,263.63
01036.npy,1,7582.85,220.06,7297.07,268.47
01036.npy,2,-1.0,-1.0,-1.0,-1.0
01037.npy,0,3557.32,220.18,2850.41,305.66
01037.npy,1,3555.74,219.74,2801.25,313.13
01037.npy,2,-1.0,-1.0,-1.0,-1.0
01038.npy,0,5031.94,220.48,4615.94,266.0
01038.npy,1,5028.87,220.77,4549.82,274.08
01038.npy,2,-1.0,-1.0,-1.0,-1.0
01039.npy,0,3105.61,220.02,2651.22,264.19
01039.npy,1,3102.82,220.49,2487.43,280.76
01039.npy,2,-1.0,-1.0,-1.0,-1.0
01040.npy,0,2146.43,219.95,1626.29,274.42
01040.npy,0,1318.73,220.39,785.82,287.36
01040.npy,1,2142.78,220.19,1543.35,285.23
01040.npy,1,1309.87,227.55,705.81,301.11
01040.npy,2,-1.0,-1.0,-1.0,-1.0
01041.npy,0,7517.91,220.38,6883.8,308.25
01041.npy,1,7467.18,221.19,6773.89,319.52
01041.npy,2,-1.0,-1.0,-1.0,-1.0
01042.npy,0,620.3,221.17,50.99,293.43
01042.npy,1,620.61,221.08,25.21,295.96
01042.npy,2,-1.0,-1.0,-1.0,-1.0
01043.npy,0,5979.03,220.18,5543.57,304.02
01043.npy,1,5977.75,220.48,5383.22,323.1
01043.npy,2,5974.86,219.86,5715.87,301.65
01044.npy,0,7513.09,220.42,7225.22,260.32
01044.npy,1,7462.32,219.74,7102.54,261.41
01044.npy,2,-1.0,-1.0,-1.0,-1.0
01045.npy,0,8022.69,220.72,7847.69,305.77
01045.npy,1,7977.11,228.56,7765.78,310.79
01045.npy,2,8020.55,220.68,7854.2,324.71
01046.npy,0,6758.58,228.16,6118.72,388.49
01046.npy,1,6565.37,267.43,5895.43,391.58
01046.npy,2,6763.09,220.36,6227.45,387.75
01047.npy,0,1756.41,222.12,1495.42,266.26
01047.npy,1,1771.76,222.12,1487.75,264.34
01047.npy,2,-1.0,-1.0,-1.0,-1.0
01048.npy,0,2089.27,219.99,1623.18,309.44
01048.npy,1,2088.33,220.38,1482.39,325.59
01048.npy,2,2086.48,220.32,1884.24,292.91
01049.npy,0,1373.28,220.9,1234.42,285.51
01049.npy,1,-1.0,-1.0,-1.0,-1.0
01049.npy,2,1373.0,220.68,1216.98,304.39
01050.npy,0,4317.58,221.37,3897.4,300.89
01050.npy,1,4265.91,228.66,3672.77,325.03
01050.npy,2,4314.24,228.17,4147.87,292.25
01051.npy,0,5212.28,227.67,4911.31,463.44
01051.npy,1,5226.9,220.4,4669.86,306.64
01051.npy,2,5209.69,228.46,4888.16,468.15
01052.npy,0,5533.31,220.32,4939.23,275.44
01052.npy,1,1533.8,219.24,1265.14,248.99
01052.npy,1,5509.98,220.2,4865.2,287.37
01052.npy,2,-1.0,-1.0,-1.0,-1.0
01053.npy,0,5901.46,218.28,5456.25,253.79
01053.npy,1,5901.46,220.2,5509.98,256.66
01053.npy,2,-1.0,-1.0,-1.0,-1.0
01054.npy,0,2847.63,220.42,2510.68,272.87
01054.npy,1,2848.38,220.07,2453.45,284.87
01054.npy,2,-1.0,-1.0,-1.0,-1.0
01055.npy,0,1255.68,219.89,840.91,371.18
01055.npy,1,1253.13,219.15,704.04,314.93
01055.npy,2,1257.43,219.51,791.8,396.6
01056.npy,0,5786.32,217.33,5609.77,253.79
01056.npy,1,5794.54,219.65,5453.83,265.73
01056.npy,2,5770.97,218.28,5625.12,256.66
01057.npy,0,5791.43,227.7,4832.5,353.61
01057.npy,0,6175.82,220.48,5617.44,277.61
01057.npy,1,5789.71,228.31,4674.27,375.09
01057.npy,1,6113.9,221.13,5440.17,292.29
01057.npy,2,5747.94,218.28,5533.01,277.77
01058.npy,0,3868.54,219.66,2922.53,330.78
01058.npy,1,3868.03,219.4,2780.73,350.65
01058.npy,2,-1.0,-1.0,-1.0,-1.0
01059.npy,0,7010.03,221.14,6485.79,381.26
01059.npy,1,7018.28,220.94,6222.64,366.69
01059.npy,2,7010.05,220.94,6510.72,403.77
01060.npy,0,3239.44,220.33,2989.03,380.87
01060.npy,1,3300.96,219.23,2969.6,279.27
01060.npy,2,3239.58,220.44,2989.15,387.19
01061.npy,0,1317.08,220.22,611.73,349.37
01061.npy,1,1318.47,220.14,584.5,345.12
01061.npy,2,1314.62,219.91,876.83,349.04
01062.npy,0,3452.81,216.37,2984.57,256.66
01062.npy,1,3429.78,216.37,3061.33,252.83
01062.npy,2,-1.0,-1.0,-1.0,-1.0
01063.npy,0,3948.24,220.98,3447.14,334.67
01063.npy,1,3998.23,220.2,3183.64,364.52
01063.npy,2,3945.02,220.51,3590.86,339.8
01064.npy,0,4453.48,228.02,3910.28,271.6
01064.npy,1,4516.54,220.73,4091.49,265.43
01064.npy,2,-1.0,-1.0,-1.0,-1.0
01065.npy,0,547.26,220.11,81.05,269.21
01065.npy,1,547.25,219.51,81.0,267.84
01065.npy,2,-1.0,-1.0,-1.0,-1.0
01066.npy,0,6882.05,227.52,5944.69,322.79
01066.npy,1,6880.84,227.41,5846.61,329.33
01066.npy,2,-1.0,-1.0,-1.0,-1.0
01067.npy,0,1694.43,219.71,1207.99,290.32
01067.npy,1,1689.83,219.79,1096.32,307.88
01067.npy,2,1725.71,220.2,1472.4,268.18
01068.npy,0,2336.93,212.71,1918.32,261.89
01068.npy,1,2337.85,213.12,1900.4,257.69
01068.npy,2,-1.0,-1.0,-1.0,-1.0
01069.npy,0,6234.8,220.13,5148.41,358.21
01069.npy,1,6232.95,220.05,5132.79,359.53
01069.npy,2,-1.0,-1.0,-1.0,-1.0
01070.npy,0,-1.0,-1.0,-1.0,-1.0
01070.npy,1,-1.0,-1.0,-1.0,-1.0
01070.npy,2,-1.0,-1.0,-1.0,-1.0
01071.npy,0,2666.09,220.44,2234.21,353.24
01071.npy,1,2669.39,220.52,2063.28,330.15
01071.npy,2,2664.39,220.7,2348.34,359.76
01072.npy,0,91.89,195.77,15.91,248.39
01072.npy,1,75.36,217.33,13.95,247.07
01072.npy,2,77.98,196.4,1.05,258.25
01073.npy,0,1763.82,220.12,1301.0,266.11
01073.npy,1,1762.4,220.19,1307.11,268.19
01073.npy,2,-1.0,-1.0,-1.0,-1.0
01074.npy,0,7907.62,227.91,7600.69,277.2
01074.npy,1,7907.03,227.9,7598.79,286.33
01074.npy,2,-1.0,-1.0,-1.0,-1.0
01075.npy,0,677.64,219.82,315.46,261.18
01075.npy,1,676.43,219.7,314.04,260.71
01075.npy,2,-1.0,-1.0,-1.0,-1.0
01076.npy,0,-1.0,-1.0,-1.0,-1.0
01076.npy,1,-1.0,-1.0,-1.0,-1.0
01076.npy,2,-1.0,-1.0,-1.0,-1.0
01077.npy,0,4259.11,220.79,3489.73,308.25
01077.npy,1,4260.57,221.16,3456.01,310.89
01077.npy,2,-1.0,-1.0,-1.0,-1.0
01078.npy,0,6699.77,220.2,6385.05,256.66
01078.npy,1,6752.28,220.25,6430.24,257.25
01078.npy,2,-1.0,-1.0,-1.0,-1.0
01079.npy,0,6046.6,220.61,4879.05,333.05
01079.npy,1,6046.82,221.07,4781.61,346.93
01079.npy,2,-1.0,-1.0,-1.0,-1.0
01080.npy,0,6947.61,220.62,6750.4,295.91
01080.npy,0,7456.82,220.48,7279.57,254.0
01080.npy,1,7394.25,220.68,7017.78,264.44
01080.npy,2,6949.28,220.8,6761.71,341.67
01081.npy,0,-1.0,-1.0,-1.0,-1.0
01081.npy,1,-1.0,-1.0,-1.0,-1.0
01081.npy,2,-1.0,-1.0,-1.0,-1.0
01082.npy,0,1768.91,219.33,1142.43,336.73
01082.npy,1,1771.95,219.79,1156.96,327.85
01082.npy,2,1814.98,219.5,1551.96,304.57
01083.npy,0,-1.0,-1.0,-1.0,-1.0
01083.npy,1,-1.0,-1.0,-1.0,-1.0
01083.npy,2,-1.0,-1.0,-1.0,-1.0
01084.npy,0,2337.1,220.71,1984.99,410.35
01084.npy,1,2347.25,221.27,1644.92,360.13
01084.npy,2,2341.42,220.74,1990.36,417.69
01085.npy,0,6751.11,220.47,6446.58,272.88
01085.npy,1,6754.18,220.24,6376.95,267.56
01085.npy,2,6697.91,227.86,6417.18,316.71
01086.npy,0,7666.94,219.24,7367.58,243.23
01086.npy,1,7648.8,219.64,7398.76,258.16
01086.npy,2,-1.0,-1.0,-1.0,-1.0
01087.npy,0,7275.47,217.33,7006.81,295.04
01087.npy,0,8035.39,218.28,7851.17,235.56
01087.npy,1,7207.89,220.8,6824.76,273.7
01087.npy,1,7908.19,227.64,7631.47,271.47
01087.npy,2,7321.22,219.81,7109.77,289.96
01088.npy,0,5917.79,220.15,5284.84,279.24
01088.npy,1,5918.35,219.93,5166.24,289.29
01088.npy,2,-1.0,-1.0,-1.0,-1.0
01089.npy,0,1698.49,219.72,1054.89,343.41
01089.npy,1,1699.75,220.14,994.03,350.35
01089.npy,2,1699.66,227.5,1222.78,342.86
01090.npy,0,1437.82,219.27,1121.39,258.42
01090.npy,1,1381.42,219.79,1076.33,257.68
01090.npy,2,-1.0,-1.0,-1.0,-1.0
01091.npy,0,1762.77,221.11,1179.75,401.91
01091.npy,1,1763.38,220.76,966.6,371.79
01091.npy,2,1802.47,219.24,1280.5,414.02
01092.npy,0,4702.03,220.61,3946.97,355.49
01092.npy,1,4703.9,220.34,3908.31,350.21
01092.npy,2,4698.67,220.17,4154.66,373.09
01093.npy,0,3679.93,228.49,2940.37,438.4
01093.npy,1,3679.32,227.78,2601.17,412.72
01093.npy,2,3677.96,227.6,3168.1,441.57
01094.npy,0,2466.02,227.98,1788.83,336.36
01094.npy,1,2465.02,227.72,1737.09,340.47
01094.npy,2,2458.06,227.68,2020.06,363.74
01095.npy,0,682.62,221.11,149.86,280.75
01095.npy,1,678.3,221.18,89.07,284.65
01095.npy,2,-1.0,-1.0,-1.0,-1.0
01096.npy,0,4191.42,221.26,3633.57,376.18
01096.npy,1,4193.03,221.04,3452.63,350.93
01096.npy,2,4189.5,220.8,3750.99,397.72
01097.npy,0,2972.59,219.87,2384.46,283.71
01097.npy,1,3007.6,219.24,2293.73,293.13
01097.npy,2,-1.0,-1.0,-1.0,-1.0
01098.npy,0,4124.12,220.07,3189.22,339.73
01098.npy,1,4123.74,220.2,3151.1,348.64
01098.npy,2,4135.98,217.33,3905.69,288.33
01099.npy,0,7321.51,227.52,6567.51,396.59
01099.npy,1,7275.35,228.94,6448.33,369.66
01099.npy,2,7318.85,220.04,6703.47,425.09
01100.npy,0,3687.72,221.05,3274.0,423.81
01100.npy,1,3688.79,220.96,2892.52,355.43
01100.npy,2,3687.8,220.98,3282.16,428.44
01101.npy,0,5364.14,217.33,4903.58,343.98
01101.npy,1,5357.91,220.95,4768.43,326.75
01101.npy,2,5348.04,220.89,5007.68,351.31
01102.npy,0,5409.6,212.95,5001.36,254.71
01102.npy,1,5345.07,219.58,4967.72,258.94
01102.npy,2,-1.0,-1.0,-1.0,-1.0
01103.npy,0,6303.18,219.55,5297.76,375.09
01103.npy,1,6303.67,219.68,5312.52,373.21
01103.npy,2,6360.87,211.54,5955.67,303.56
01104.npy,0,2273.91,220.19,1506.17,373.4
01104.npy,1,2278.52,219.93,1419.81,366.4
01104.npy,2,2273.4,220.02,1789.17,384.88
01105.npy,0,2270.26,220.56,1084.09,394.69
01105.npy,1,2269.28,220.37,1084.35,392.09
01105.npy,2,2266.79,219.37,1788.58,351.82
01106.npy,0,3810.61,220.72,3362.61,297.29
01106.npy,0,4650.3,221.06,4081.16,289.67
01106.npy,1,3807.45,220.81,3312.66,300.35
01106.npy,1,4646.39,221.03,4061.18,293.02
01106.npy,2,3816.23,219.55,3608.03,285.54
01107.npy,0,7909.89,220.45,7621.24,294.32
01107.npy,1,7906.31,221.02,7606.63,296.88
01107.npy,2,-1.0,-1.0,-1.0,-1.0
01108.npy,0,7965.95,221.45,7700.37,278.83
01108.npy,1,7913.53,227.71,7628.29,286.53
01108.npy,2,-1.0,-1.0,-1.0,-1.0
01109.npy,0,297.86,220.66,5.44,285.89
01109.npy,1,297.41,220.7,12.36,279.56
01109.npy,2,290.3,220.38,65.47,311.59
01110.npy,0,741.47,220.3,89.35,317.56
01110.npy,1,742.64,220.45,92.24,318.62
01110.npy,2,743.18,219.24,535.92,268.18
01111.npy,0,6816.11,219.39,6357.86,275.57
01111.npy,1,6878.98,211.48,6436.43,261.74
01111.npy,2,-1.0,-1.0,-1.0,-1.0
01112.npy,0,1370.53,220.1,365.6,381.86
01112.npy,1,1370.53,220.11,352.71,383.18
01112.npy,2,1384.24,212.06,831.51,364.67
01113.npy,0,6749.73,220.0,5838.29,321.04
01113.npy,1,6747.76,220.28,5902.55,311.71
01113.npy,2,-1.0,-1.0,-1.0,-1.0
01114.npy,0,6051.22,219.71,5566.8,262.8
01114.npy,1,6047.45,219.76,5567.28,262.3
01114.npy,2,-1.0,-1.0,-1.0,-1.0
01115.npy,0,2396.0,219.82,1688.7,324.58
01115.npy,1,2395.42,219.95,1547.28,345.57
01115.npy,2,2431.9,223.08,2155.56,272.02
01116.npy,0,6311.43,221.24,5641.19,290.23
01116.npy,1,6312.54,221.05,5681.07,282.39
01116.npy,2,-1.0,-1.0,-1.0,-1.0
01117.npy,0,7655.6,220.86,7082.74,296.51
01117.npy,1,7654.12,220.86,7085.85,298.01
01117.npy,2,-1.0,-1.0,-1.0,-1.0
01118.npy,0,1632.16,219.76,1047.6,273.67
01118.npy,1,1628.44,219.07,911.96,286.19
01118.npy,2,-1.0,-1.0,-1.0,-1.0
01119.npy,0,7396.24,220.54,6709.24,363.27
01119.npy,1,7397.01,220.27,6624.41,353.61
01119.npy,2,7390.6,220.44,6895.79,374.29
01120.npy,0,2339.71,220.11,1893.02,319.21
01120.npy,1,2343.79,220.17,1852.71,305.13
01120.npy,2,2336.43,219.93,1913.18,350.41
01121.npy,0,4324.28,220.84,3807.14,323.44
01121.npy,1,4320.74,220.02,3742.93,312.91
01121.npy,2,4322.12,220.58,4006.36,327.17
01121.npy,2,3876.85,220.35,3733.56,274.61
01122.npy,0,4580.57,220.52,4266.34,249.0
01122.npy,1,4578.33,219.44,4244.15,252.29
01122.npy,2,-1.0,-1.0,-1.0,-1.0
01123.npy,0,5911.82,219.04,5571.93,295.41
01123.npy,1,5918.34,212.88,5573.63,263.92
01123.npy,2,5867.43,219.69,5566.67,314.3
01124.npy,0,291.0,219.99,123.62,245.14
01124.npy,1,286.11,219.9,108.12,246.58
01124.npy,2,-1.0,-1.0,-1.0,-1.0
01125.npy,0,4261.84,220.94,2827.24,401.99
01125.npy,1,4263.3,220.75,2915.69,390.7
01125.npy,2,-1.0,-1.0,-1.0,-1.0
01126.npy,0,7854.44,220.4,7505.77,294.1
01126.npy,0,800.65,483.19,448.48,520.58
01126.npy,1,7897.22,216.37,7421.31,275.85
01126.npy,2,-1.0,-1.0,-1.0,-1.0
01127.npy,0,2385.84,216.37,2155.56,248.03
01127.npy,1,2401.2,216.37,2155.56,247.07
01127.npy,2,-1.0,-1.0,-1.0,-1.0
01128.npy,0,2657.93,221.39,1562.13,354.65
01128.npy,1,2657.5,221.84,1511.42,361.57
01128.npy,2,-1.0,-1.0,-1.0,-1.0
01129.npy,0,7462.24,220.67,7006.15,271.09
01129.npy,1,7459.49,220.97,6942.03,280.53
01129.npy,2,-1.0,-1.0,-1.0,-1.0
01130.npy,0,7659.36,220.06,7215.08,350.39
01130.npy,1,7657.17,220.24,7145.28,323.89
01130.npy,2,7700.85,219.49,7331.65,355.81
01131.npy,0,7576.54,219.34,6982.85,321.28
01131.npy,1,7531.9,220.05,6899.66,326.2
01131.npy,2,7534.21,228.04,7242.73,309.54
01132.npy,0,4193.27,227.58,3425.11,297.09
01132.npy,1,4190.98,227.79,3464.08,296.43
01132.npy,2,-1.0,-1.0,-1.0,-1.0
01133.npy,0,1323.71,219.74,360.01,386.84
01133.npy,1,1323.35,219.76,360.28,383.3
01133.npy,2,1372.8,212.2,590.84,440.45
01134.npy,0,3884.97,220.86,3025.41,362.03
01134.npy,1,3885.31,221.18,2959.96,368.97
01134.npy,2,3882.16,220.59,3472.36,333.6
01135.npy,0,1059.37,221.26,166.11,312.71
01135.npy,1,1059.47,220.64,173.26,309.0
01135.npy,2,-1.0,-1.0,-1.0,-1.0
01136.npy,0,1641.08,220.4,625.12,335.48
01136.npy,1,1642.29,220.97,604.01,342.32
01136.npy,2,-1.0,-1.0,-1.0,-1.0
01137.npy,0,1054.95,219.78,186.61,321.64
01137.npy,1,1054.7,219.61,179.84,321.58
01137.npy,2,-1.0,-1.0,-1.0,-1.0
01138.npy,0,1383.34,219.73,631.28,299.21
01138.npy,1,1382.51,219.84,612.9,303.59
01138.npy,2,-1.0,-1.0,-1.0,-1.0
01139.npy,0,2470.43,221.01,1180.95,379.16
01139.npy,1,2471.78,221.29,1201.37,378.53
01139.npy,2,-1.0,-1.0,-1.0,-1.0
01140.npy,0,6246.94,220.89,5165.03,357.14
01140.npy,1,6248.18,220.87,5175.37,358.79
01140.npy,2,-1.0,-1.0,-1.0,-1.0
